method,depth,n_estimators,optimize,voting,n_samples,alg,eps,run,acc
subsample,6,16,True,weight,9045,ID3,1.0,0,0.810392482034273
subsample,6,16,True,weight,9045,ID3,1.0,1,0.8141514648977336
subsample,6,16,True,weight,9045,ID3,1.0,2,0.8159203980099502
subsample,6,16,True,weight,9045,ID3,1.0,3,0.8150359314538419
subsample,6,16,True,weight,9045,ID3,1.0,4,0.8162520729684909
subsample,6,16,False,weight,9045,ID3,0.01,0,0.4999447208402432
subsample,6,16,False,weight,9045,ID3,0.01,1,0.5025981205085682
subsample,6,16,False,weight,9045,ID3,0.01,2,0.5023770038695412
subsample,6,16,False,weight,9045,ID3,0.01,3,0.4949695964621338
subsample,6,16,False,weight,9045,ID3,0.01,4,0.5077943615257048
subsample,6,16,False,weight,9045,ID3,0.05,0,0.49297954671089
subsample,6,16,False,weight,9045,ID3,0.05,1,0.5056937534549475
subsample,6,16,False,weight,9045,ID3,0.05,2,0.4953012714206744
subsample,6,16,False,weight,9045,ID3,0.05,3,0.5030403537866225
subsample,6,16,False,weight,9045,ID3,0.05,4,0.5037037037037037
subsample,6,16,False,weight,9045,ID3,0.1,0,0.5074626865671642
subsample,6,16,False,weight,9045,ID3,0.1,1,0.4986180210060807
subsample,6,16,False,weight,9045,ID3,0.1,2,0.49275843007186293
subsample,6,16,False,weight,9045,ID3,0.1,3,0.4957435046987286
subsample,6,16,False,weight,9045,ID3,0.1,4,0.499281370923162
subsample,6,16,False,weight,9045,ID3,0.5,0,0.5030403537866225
subsample,6,16,False,weight,9045,ID3,0.5,1,0.490547263681592
subsample,6,16,False,weight,9045,ID3,0.5,2,0.5002763957987839
subsample,6,16,False,weight,9045,ID3,0.5,3,0.49519071310116086
subsample,6,16,False,weight,9045,ID3,0.5,4,0.5066887783305694
subsample,6,16,False,weight,9045,ID3,1.0,0,0.5098949695964622
subsample,6,16,False,weight,9045,ID3,1.0,1,0.49651741293532337
subsample,6,16,False,weight,9045,ID3,1.0,2,0.5088999447208402
subsample,6,16,False,weight,9045,ID3,1.0,3,0.5140961857379768
subsample,6,16,False,weight,9045,ID3,1.0,4,0.50702045328911
batch,6,16,True,weight,9045,ID3,0.01,0,0.6194582642343837
batch,6,16,True,weight,9045,ID3,0.01,1,0.5729132117191819
batch,6,16,True,weight,9045,ID3,0.01,2,0.6284134881149807
batch,6,16,True,weight,9045,ID3,0.01,3,0.6214483139856274
batch,6,16,True,weight,9045,ID3,0.01,4,0.6392482034273079
batch,6,16,True,weight,9045,ID3,0.05,0,0.7442786069651741
batch,6,16,True,weight,9045,ID3,0.05,1,0.7395245992260918
batch,6,16,True,weight,9045,ID3,0.05,2,0.7372028745163074
batch,6,16,True,weight,9045,ID3,0.05,3,0.746268656716418
batch,6,16,True,weight,9045,ID3,0.05,4,0.7219458264234384
batch,6,16,True,weight,9045,ID3,0.1,0,0.7722498618021006
batch,6,16,True,weight,9045,ID3,0.1,1,0.7820895522388059
batch,6,16,True,weight,9045,ID3,0.1,2,0.7779988944168048
batch,6,16,True,weight,9045,ID3,0.1,3,0.7744610281923715
batch,6,16,True,weight,9045,ID3,0.1,4,0.7749032614704257
batch,6,16,True,weight,9045,ID3,0.5,0,0.8153676064123825
batch,6,16,True,weight,9045,ID3,0.5,1,0.81404090657822
batch,6,16,True,weight,9045,ID3,0.5,2,0.81404090657822
batch,6,16,True,weight,9045,ID3,0.5,3,0.8155887230514096
batch,6,16,True,weight,9045,ID3,0.5,4,0.8159203980099502
batch,6,16,True,weight,9045,ID3,1.0,0,0.8225538971807629
batch,6,16,True,weight,9045,ID3,1.0,1,0.8252072968490879
batch,6,16,True,weight,9045,ID3,1.0,2,0.8225538971807629
batch,6,16,True,weight,9045,ID3,1.0,3,0.8231066887783306
batch,6,16,True,weight,9045,ID3,1.0,4,0.8231066887783306
batch,6,16,False,weight,9045,ID3,0.01,0,0.5002763957987839
batch,6,16,False,weight,9045,ID3,0.01,1,0.5084577114427861
batch,6,16,False,weight,9045,ID3,0.01,2,0.5062465450525152
batch,6,16,False,weight,9045,ID3,0.01,3,0.5042564953012714
batch,6,16,False,weight,9045,ID3,0.01,4,0.5049198452183526
batch,6,16,False,weight,9045,ID3,0.05,0,0.49397457158651187
batch,6,16,False,weight,9045,ID3,0.05,1,0.5091210613598673
batch,6,16,False,weight,9045,ID3,0.05,2,0.49795467108899943
batch,6,16,False,weight,9045,ID3,0.05,3,0.5055831951354339
batch,6,16,False,weight,9045,ID3,0.05,4,0.5105583195135434
batch,6,16,False,weight,9045,ID3,0.1,0,0.5090105030403538
batch,6,16,False,weight,9045,ID3,0.1,1,0.5176340519624102
batch,6,16,False,weight,9045,ID3,0.1,2,0.5056937534549475
batch,6,16,False,weight,9045,ID3,0.1,3,0.5071310116086235
batch,6,16,False,weight,9045,ID3,0.1,4,0.5140961857379768
batch,6,16,False,weight,9045,ID3,0.5,0,0.5462686567164179
batch,6,16,False,weight,9045,ID3,0.5,1,0.5409618573797679
batch,6,16,False,weight,9045,ID3,0.5,2,0.5525704809286899
batch,6,16,False,weight,9045,ID3,0.5,3,0.5381978993919292
batch,6,16,False,weight,9045,ID3,0.5,4,0.5441680486456606
batch,6,16,False,weight,9045,ID3,1.0,0,0.5849640685461581
batch,6,16,False,weight,9045,ID3,1.0,1,0.5836373687119956
batch,6,16,False,weight,9045,ID3,1.0,2,0.5827529021558873
batch,6,16,False,weight,9045,ID3,1.0,3,0.5793255942509674
batch,6,16,False,weight,9045,ID3,1.0,4,0.57191818684356
optimize,6,16,True,hard,9045,ID3,0.01,0,0.6464344941956882
optimize,6,16,True,hard,9045,ID3,0.01,1,0.6733001658374793
optimize,6,16,True,hard,9045,ID3,0.01,2,0.6323935876174682
optimize,6,16,True,hard,9045,ID3,0.01,3,0.6454394693200664
optimize,6,16,True,hard,9045,ID3,0.01,4,0.6527363184079602
optimize,6,16,True,hard,9045,ID3,0.05,0,0.7453841901603095
optimize,6,16,True,hard,9045,ID3,0.05,1,0.7492537313432835
optimize,6,16,True,hard,9045,ID3,0.05,2,0.746489773355445
optimize,6,16,True,hard,9045,ID3,0.05,3,0.7498065229408513
optimize,6,16,True,hard,9045,ID3,0.05,4,0.7410724156992814
optimize,6,16,True,hard,9045,ID3,0.1,0,0.7697070204532891
optimize,6,16,True,hard,9045,ID3,0.1,1,0.7615257048092869
optimize,6,16,True,hard,9045,ID3,0.1,2,0.7713653952459922
optimize,6,16,True,hard,9045,ID3,0.1,3,0.7672747374239911
optimize,6,16,True,hard,9045,ID3,0.1,4,0.7711442786069652
optimize,6,16,True,hard,9045,ID3,0.5,0,0.8121614151464898
optimize,6,16,True,hard,9045,ID3,0.5,1,0.8135986733001659
optimize,6,16,True,hard,9045,ID3,0.5,2,0.806522940851299
optimize,6,16,True,hard,9045,ID3,0.5,3,0.8100608070757325
optimize,6,16,True,hard,9045,ID3,0.5,4,0.8118297401879492
optimize,6,16,True,hard,9045,ID3,1.0,0,0.8189054726368159
optimize,6,16,True,hard,9045,ID3,1.0,1,0.8165837479270315
optimize,6,16,True,hard,9045,ID3,1.0,2,0.816694306246545
optimize,6,16,True,hard,9045,ID3,1.0,3,0.8174682144831399
optimize,6,16,True,hard,9045,ID3,1.0,4,0.8160309563294638
disjoint,6,16,False,hard,9045,ID3,0.01,0,0.5894969596462134
disjoint,6,16,False,hard,9045,ID3,0.01,1,0.6383637368711995
disjoint,6,16,False,hard,9045,ID3,0.01,2,0.6459922609176341
disjoint,6,16,False,hard,9045,ID3,0.01,3,0.6613598673300166
disjoint,6,16,False,hard,9045,ID3,0.01,4,0.6358208955223881
disjoint,6,16,False,hard,9045,ID3,0.05,0,0.6977335544499723
disjoint,6,16,False,hard,9045,ID3,0.05,1,0.7156440022111664
disjoint,6,16,False,hard,9045,ID3,0.05,2,0.7100055279159757
disjoint,6,16,False,hard,9045,ID3,0.05,3,0.736318407960199
disjoint,6,16,False,hard,9045,ID3,0.05,4,0.7046987285793256
disjoint,6,16,False,hard,9045,ID3,0.1,0,0.7490326147042565
disjoint,6,16,False,hard,9045,ID3,0.1,1,0.7635157545605307
disjoint,6,16,False,hard,9045,ID3,0.1,2,0.7315644002211167
disjoint,6,16,False,hard,9045,ID3,0.1,3,0.7520176893311221
disjoint,6,16,False,hard,9045,ID3,0.1,4,0.7420674405749033
disjoint,6,16,False,hard,9045,ID3,0.5,0,0.7975677169707021
disjoint,6,16,False,hard,9045,ID3,0.5,1,0.7921503593145384
disjoint,6,16,False,hard,9045,ID3,0.5,2,0.8018794914317302
disjoint,6,16,False,hard,9045,ID3,0.5,3,0.8063018242122719
disjoint,6,16,False,hard,9045,ID3,0.5,4,0.7984521835268104
disjoint,6,16,False,hard,9045,ID3,1.0,0,0.8069651741293532
disjoint,6,16,False,hard,9045,ID3,1.0,1,0.8059701492537313
disjoint,6,16,False,hard,9045,ID3,1.0,2,0.8018794914317302
disjoint,6,16,False,hard,9045,ID3,1.0,3,0.8078496406854616
disjoint,6,16,False,hard,9045,ID3,1.0,4,0.8076285240464345
original,6,16,False,hard,9045,ID3,0.01,0,0.6542841348811498
original,6,16,False,hard,9045,ID3,0.01,1,0.605085682697623
original,6,16,False,hard,9045,ID3,0.01,2,0.593477059148701
original,6,16,False,hard,9045,ID3,0.01,3,0.6081813156440022
original,6,16,False,hard,9045,ID3,0.01,4,0.6124930901050304
original,6,16,False,hard,9045,ID3,0.05,0,0.7134328358208956
original,6,16,False,hard,9045,ID3,0.05,1,0.7311221669430624
original,6,16,False,hard,9045,ID3,0.05,2,0.7114427860696517
original,6,16,False,hard,9045,ID3,0.05,3,0.717191818684356
original,6,16,False,hard,9045,ID3,0.05,4,0.7175234936428966
original,6,16,False,hard,9045,ID3,0.1,0,0.7485903814262023
original,6,16,False,hard,9045,ID3,0.1,1,0.756661138750691
original,6,16,False,hard,9045,ID3,0.1,2,0.7460475400773908
original,6,16,False,hard,9045,ID3,0.1,3,0.7509121061359867
original,6,16,False,hard,9045,ID3,0.1,4,0.7561083471531233
original,6,16,False,hard,9045,ID3,0.5,0,0.7981205085682698
original,6,16,False,hard,9045,ID3,0.5,1,0.8005527915975678
original,6,16,False,hard,9045,ID3,0.5,2,0.8053067993366501
original,6,16,False,hard,9045,ID3,0.5,3,0.8024322830292979
original,6,16,False,hard,9045,ID3,0.5,4,0.7938087341072416
original,6,16,False,hard,9045,ID3,1.0,0,0.8138197899391929
original,6,16,False,hard,9045,ID3,1.0,1,0.81404090657822
original,6,16,False,hard,9045,ID3,1.0,2,0.8143725815367606
original,6,16,False,hard,9045,ID3,1.0,3,0.8129353233830846
original,6,16,False,hard,9045,ID3,1.0,4,0.8138197899391929
