method,depth,n_estimators,optimize,voting,n_samples,alg,eps,run,acc
original,2,128,False,hard,125,ID3,0.4,2,0.408
original,2,128,False,hard,125,ID3,0.4,3,0.472
original,2,128,False,hard,125,ID3,0.4,4,0.352
original,2,128,False,hard,125,ID3,0.6,0,0.472
original,2,128,False,hard,125,ID3,0.6,1,0.368
original,2,128,False,hard,125,ID3,0.6,2,0.408
original,2,128,False,hard,125,ID3,0.6,3,0.376
original,2,128,False,hard,125,ID3,0.6,4,0.408
original,2,128,False,hard,125,ID3,0.8,0,0.48
original,2,128,False,hard,125,ID3,0.8,1,0.352
original,2,128,False,hard,125,ID3,0.8,2,0.408
original,2,128,False,hard,125,ID3,0.8,3,0.448
original,2,128,False,hard,125,ID3,0.8,4,0.416
original,2,128,False,hard,125,ID3,1.0,0,0.44
original,2,128,False,hard,125,ID3,1.0,1,0.448
original,2,128,False,hard,125,ID3,1.0,2,0.416
original,2,128,False,hard,125,ID3,1.0,3,0.552
original,2,128,False,hard,125,ID3,1.0,4,0.408
original,2,128,False,hard,125,ID3,2.0,0,0.544
original,2,128,False,hard,125,ID3,2.0,1,0.672
original,2,128,False,hard,125,ID3,2.0,2,0.472
original,2,128,False,hard,125,ID3,2.0,3,0.664
original,2,128,False,hard,125,ID3,2.0,4,0.648
subsample,2,128,True,hard,125,ID3,0.4,0,0.408
subsample,2,128,True,hard,125,ID3,0.4,1,0.392
subsample,2,128,True,hard,125,ID3,0.4,2,0.456
subsample,2,128,True,hard,125,ID3,0.4,3,0.504
subsample,2,128,True,hard,125,ID3,0.4,4,0.464
subsample,2,128,True,hard,125,ID3,0.6,0,0.504
subsample,2,128,True,hard,125,ID3,0.6,1,0.48
subsample,2,128,True,hard,125,ID3,0.6,2,0.456
subsample,2,128,True,hard,125,ID3,0.6,3,0.432
subsample,2,128,True,hard,125,ID3,0.6,4,0.416
subsample,2,128,True,hard,125,ID3,0.8,0,0.504
subsample,2,128,True,hard,125,ID3,0.8,1,0.48
subsample,2,128,True,hard,125,ID3,0.8,2,0.472
subsample,2,128,True,hard,125,ID3,0.8,3,0.48
subsample,2,128,True,hard,125,ID3,0.8,4,0.472
subsample,2,128,True,hard,125,ID3,1.0,0,0.48
subsample,2,128,True,hard,125,ID3,1.0,1,0.48
subsample,2,128,True,hard,125,ID3,1.0,2,0.488
subsample,2,128,True,hard,125,ID3,1.0,3,0.488
subsample,2,128,True,hard,125,ID3,1.0,4,0.488
subsample,2,128,True,hard,125,ID3,2.0,0,0.48
subsample,2,128,True,hard,125,ID3,2.0,1,0.48
subsample,2,128,True,hard,125,ID3,2.0,2,0.48
subsample,2,128,True,hard,125,ID3,2.0,3,0.48
subsample,2,128,True,hard,125,ID3,2.0,4,0.48
subsample,2,128,False,hard,125,ID3,0.4,0,0.456
subsample,2,128,False,hard,125,ID3,0.4,1,0.376
subsample,2,128,False,hard,125,ID3,0.4,2,0.328
subsample,2,128,False,hard,125,ID3,0.4,3,0.328
subsample,2,128,False,hard,125,ID3,0.4,4,0.4
subsample,2,128,False,hard,125,ID3,0.6,0,0.352
subsample,2,128,False,hard,125,ID3,0.6,1,0.336
subsample,2,128,False,hard,125,ID3,0.6,2,0.328
subsample,2,128,False,hard,125,ID3,0.6,3,0.256
subsample,2,128,False,hard,125,ID3,0.6,4,0.264
subsample,2,128,False,hard,125,ID3,0.8,0,0.384
subsample,2,128,False,hard,125,ID3,0.8,1,0.376
