method,depth,n_estimators,optimize,voting,n_samples,alg,eps,run,acc
original,2,102,False,hard,60,ID3,0.8,5,0.7833333333333333
original,2,102,False,hard,60,ID3,0.8,6,0.6333333333333333
original,2,102,False,hard,60,ID3,0.8,7,0.48333333333333334
original,2,102,False,hard,60,ID3,0.8,8,0.6166666666666667
original,2,102,False,hard,60,ID3,0.8,9,0.7
original,2,102,False,hard,60,ID3,1.0,0,0.5833333333333334
original,2,102,False,hard,60,ID3,1.0,1,0.7
original,2,102,False,hard,60,ID3,1.0,2,0.5833333333333334
original,2,102,False,hard,60,ID3,1.0,3,0.7
original,2,102,False,hard,60,ID3,1.0,4,0.7666666666666667
original,2,102,False,hard,60,ID3,1.0,5,0.6833333333333333
original,2,102,False,hard,60,ID3,1.0,6,0.7166666666666667
original,2,102,False,hard,60,ID3,1.0,7,0.6
original,2,102,False,hard,60,ID3,1.0,8,0.75
original,2,102,False,hard,60,ID3,1.0,9,0.6333333333333333
original,2,102,False,hard,60,ID3,2.0,0,0.6666666666666666
original,2,102,False,hard,60,ID3,2.0,1,0.6666666666666666
original,2,102,False,hard,60,ID3,2.0,2,0.7666666666666667
original,2,102,False,hard,60,ID3,2.0,3,0.7333333333333333
original,2,102,False,hard,60,ID3,2.0,4,0.7666666666666667
original,2,102,False,hard,60,ID3,2.0,5,0.8166666666666667
original,2,102,False,hard,60,ID3,2.0,6,0.8666666666666667
original,2,102,False,hard,60,ID3,2.0,7,0.7833333333333333
original,2,102,False,hard,60,ID3,2.0,8,0.7666666666666667
original,2,102,False,hard,60,ID3,2.0,9,0.85
