method,depth,n_estimators,optimize,voting,n_samples,alg,eps,run,acc
subsample,4,16,True,weight,100,ID3,2.0,2,0.79
subsample,4,16,True,weight,100,ID3,2.0,3,0.83
subsample,4,16,True,weight,100,ID3,2.0,4,0.8
subsample,4,16,False,weight,100,ID3,2.0,0,0.29
subsample,4,16,False,weight,100,ID3,2.0,1,0.24
subsample,4,16,False,weight,100,ID3,2.0,2,0.39
subsample,4,16,False,weight,100,ID3,2.0,3,0.25
subsample,4,16,False,weight,100,ID3,2.0,4,0.33
batch,4,16,True,weight,100,ID3,2.0,0,0.95
batch,4,16,True,weight,100,ID3,2.0,1,0.94
batch,4,16,True,weight,100,ID3,2.0,2,0.89
batch,4,16,True,weight,100,ID3,2.0,3,0.93
batch,4,16,True,weight,100,ID3,2.0,4,0.92
batch,4,16,False,weight,100,ID3,2.0,0,0.2
batch,4,16,False,weight,100,ID3,2.0,1,0.26
batch,4,16,False,weight,100,ID3,2.0,2,0.27
batch,4,16,False,weight,100,ID3,2.0,3,0.25
batch,4,16,False,weight,100,ID3,2.0,4,0.28
subsample,4,16,True,hard,500,ID3,2.0,0,0.694
subsample,4,16,True,hard,500,ID3,2.0,1,0.712
subsample,4,16,True,hard,500,ID3,2.0,2,0.696
subsample,4,16,True,hard,500,ID3,2.0,3,0.694
subsample,4,16,True,hard,500,ID3,2.0,4,0.718
subsample,4,16,False,hard,500,ID3,2.0,0,0.28
subsample,4,16,False,hard,500,ID3,2.0,1,0.238
subsample,4,16,False,hard,500,ID3,2.0,2,0.268
subsample,4,16,False,hard,500,ID3,2.0,3,0.272
subsample,4,16,False,hard,500,ID3,2.0,4,0.232
subsample,4,16,True,weight,500,ID3,2.0,0,0.83
subsample,4,16,True,weight,500,ID3,2.0,1,0.812
subsample,4,16,True,weight,500,ID3,2.0,2,0.824
subsample,4,16,True,weight,500,ID3,2.0,3,0.808
subsample,4,16,True,weight,500,ID3,2.0,4,0.83
subsample,4,16,False,weight,500,ID3,2.0,0,0.266
subsample,4,16,False,weight,500,ID3,2.0,1,0.24
subsample,4,16,False,weight,500,ID3,2.0,2,0.26
subsample,4,16,False,weight,500,ID3,2.0,3,0.244
subsample,4,16,False,weight,500,ID3,2.0,4,0.25
batch,4,16,True,weight,500,ID3,2.0,0,0.902
batch,4,16,True,weight,500,ID3,2.0,1,0.926
batch,4,16,True,weight,500,ID3,2.0,2,0.908
batch,4,16,True,weight,500,ID3,2.0,3,0.922
batch,4,16,True,weight,500,ID3,2.0,4,0.932
batch,4,16,False,weight,500,ID3,2.0,0,0.224
batch,4,16,False,weight,500,ID3,2.0,1,0.258
batch,4,16,False,weight,500,ID3,2.0,2,0.238
batch,4,16,False,weight,500,ID3,2.0,3,0.272
batch,4,16,False,weight,500,ID3,2.0,4,0.23
subsample,4,16,True,hard,1000,ID3,2.0,0,0.667
subsample,4,16,True,hard,1000,ID3,2.0,1,0.703
subsample,4,16,True,hard,1000,ID3,2.0,2,0.648
subsample,4,16,True,hard,1000,ID3,2.0,3,0.681
subsample,4,16,True,hard,1000,ID3,2.0,4,0.692
subsample,4,16,False,hard,1000,ID3,2.0,0,0.253
subsample,4,16,False,hard,1000,ID3,2.0,1,0.263
subsample,4,16,False,hard,1000,ID3,2.0,2,0.261
subsample,4,16,False,hard,1000,ID3,2.0,3,0.254
subsample,4,16,False,hard,1000,ID3,2.0,4,0.222
subsample,4,16,True,weight,1000,ID3,2.0,0,0.801
subsample,4,16,True,weight,1000,ID3,2.0,1,0.797
subsample,4,16,True,weight,1000,ID3,2.0,2,0.78
subsample,4,16,True,weight,1000,ID3,2.0,3,0.792
subsample,4,16,True,weight,1000,ID3,2.0,4,0.796
subsample,4,16,False,weight,1000,ID3,2.0,0,0.23
subsample,4,16,False,weight,1000,ID3,2.0,1,0.236
subsample,4,16,False,weight,1000,ID3,2.0,2,0.259
subsample,4,16,False,weight,1000,ID3,2.0,3,0.228
subsample,4,16,False,weight,1000,ID3,2.0,4,0.257
batch,4,16,True,weight,1000,ID3,2.0,0,0.88
batch,4,16,True,weight,1000,ID3,2.0,1,0.883
batch,4,16,True,weight,1000,ID3,2.0,2,0.862
batch,4,16,True,weight,1000,ID3,2.0,3,0.885
batch,4,16,True,weight,1000,ID3,2.0,4,0.884
batch,4,16,False,weight,1000,ID3,2.0,0,0.252
batch,4,16,False,weight,1000,ID3,2.0,1,0.268
batch,4,16,False,weight,1000,ID3,2.0,2,0.25
batch,4,16,False,weight,1000,ID3,2.0,3,0.231
batch,4,16,False,weight,1000,ID3,2.0,4,0.246
